Ee [W/sqm] (280-315nm),0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00
Ee [W/sqm] (315-400nm),0.00E+00,0.00E+00,2.67E-06,8.72E-05,6.68E-05,8.21E-04,0.00E+00,0.00E+00,1.33E-08,2.40E-06,2.66E-04,5.10E-05
427,0.00E+00,1.20E-05,9.41E-05,6.13E-04,1.64E-03,4.02E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.33E-05,2.69E-05
428,0.00E+00,1.28E-05,1.06E-04,6.95E-04,1.88E-03,4.64E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.29E-05,2.60E-05
429,6.97E-08,1.40E-05,1.18E-04,7.81E-04,2.13E-03,5.27E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.26E-06,2.97E-05
430,2.65E-07,1.55E-05,1.33E-04,8.77E-04,2.38E-03,5.94E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.01E-05,4.16E-05
431,3.25E-07,1.83E-05,1.49E-04,9.63E-04,2.62E-03,6.64E-03,0.00E+00,0.00E+00,0.00E+00,1.31E-07,1.77E-05,4.72E-05
432,3.24E-07,2.17E-05,1.65E-04,1.04E-03,2.85E-03,7.35E-03,0.00E+00,0.00E+00,0.00E+00,3.21E-07,2.75E-05,4.99E-05
433,9.59E-07,2.38E-05,1.81E-04,1.15E-03,3.16E-03,8.19E-03,0.00E+00,0.00E+00,0.00E+00,1.28E-07,2.51E-05,4.70E-05
434,1.33E-06,2.61E-05,1.97E-04,1.25E-03,3.47E-03,9.01E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.30E-05,5.03E-05
435,1.19E-06,2.85E-05,2.15E-04,1.34E-03,3.79E-03,9.79E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.14E-05,6.59E-05
436,1.30E-06,3.19E-05,2.36E-04,1.46E-03,4.09E-03,1.07E-02,0.00E+00,0.00E+00,7.28E-07,8.50E-07,2.84E-05,7.56E-05
437,1.53E-06,3.57E-05,2.58E-04,1.60E-03,4.36E-03,1.16E-02,0.00E+00,0.00E+00,1.82E-06,2.12E-06,3.95E-05,8.22E-05
438,1.67E-06,4.12E-05,2.91E-04,1.74E-03,4.72E-03,1.27E-02,0.00E+00,0.00E+00,1.62E-06,4.49E-06,4.19E-05,1.04E-04
439,1.95E-06,4.70E-05,3.27E-04,1.90E-03,5.12E-03,1.37E-02,0.00E+00,0.00E+00,1.62E-06,5.82E-06,4.41E-05,1.23E-04
440,2.55E-06,5.35E-05,3.70E-04,2.10E-03,5.63E-03,1.50E-02,0.00E+00,0.00E+00,2.11E-06,5.04E-06,4.64E-05,1.34E-04
441,3.09E-06,6.16E-05,4.18E-04,2.30E-03,6.09E-03,1.62E-02,0.00E+00,3.59E-08,1.44E-06,4.82E-06,4.68E-05,1.40E-04
442,3.59E-06,7.05E-05,4.68E-04,2.49E-03,6.51E-03,1.74E-02,0.00E+00,9.07E-08,1.38E-07,4.90E-06,4.62E-05,1.42E-04
443,3.85E-06,8.00E-05,5.23E-04,2.67E-03,6.90E-03,1.84E-02,0.00E+00,3.89E-08,3.89E-08,5.77E-06,5.72E-05,1.50E-04
444,4.26E-06,8.90E-05,5.75E-04,2.82E-03,7.21E-03,1.92E-02,0.00E+00,0.00E+00,0.00E+00,6.38E-06,6.16E-05,1.56E-04
445,5.09E-06,9.69E-05,6.20E-04,2.91E-03,7.37E-03,1.97E-02,0.00E+00,0.00E+00,0.00E+00,6.32E-06,4.93E-05,1.55E-04
446,5.38E-06,1.04E-04,6.50E-04,2.94E-03,7.38E-03,1.98E-02,0.00E+00,0.00E+00,3.30E-08,6.01E-06,4.71E-05,1.50E-04
447,5.36E-06,1.10E-04,6.71E-04,2.93E-03,7.30E-03,1.96E-02,0.00E+00,0.00E+00,8.51E-08,5.56E-06,5.11E-05,1.43E-04
448,6.10E-06,1.11E-04,6.63E-04,2.82E-03,6.95E-03,1.88E-02,0.00E+00,0.00E+00,8.64E-08,5.93E-06,4.57E-05,1.37E-04
449,6.49E-06,1.11E-04,6.46E-04,2.67E-03,6.53E-03,1.79E-02,0.00E+00,0.00E+00,2.10E-07,5.91E-06,4.10E-05,1.31E-04
450,5.91E-06,1.08E-04,6.10E-04,2.45E-03,5.99E-03,1.67E-02,0.00E+00,0.00E+00,6.46E-07,4.81E-06,3.93E-05,1.26E-04
451,5.36E-06,1.01E-04,5.64E-04,2.22E-03,5.44E-03,1.54E-02,0.00E+00,0.00E+00,1.09E-06,4.80E-06,3.77E-05,1.18E-04
452,4.84E-06,9.24E-05,5.13E-04,2.00E-03,4.88E-03,1.40E-02,0.00E+00,0.00E+00,1.52E-06,5.46E-06,3.63E-05,1.08E-04
453,4.85E-06,8.24E-05,4.59E-04,1.78E-03,4.38E-03,1.26E-02,4.24E-08,4.67E-07,1.06E-06,5.92E-06,3.48E-05,1.07E-04
454,4.76E-06,7.28E-05,4.06E-04,1.58E-03,3.91E-03,1.13E-02,2.14E-07,8.00E-07,9.06E-07,5.97E-06,3.34E-05,1.07E-04
455,4.30E-06,6.41E-05,3.56E-04,1.40E-03,3.46E-03,1.02E-02,7.41E-07,7.00E-07,1.78E-06,4.96E-06,3.21E-05,1.05E-04
456,3.87E-06,5.63E-05,3.13E-04,1.25E-03,3.08E-03,9.11E-03,1.07E-06,1.09E-06,1.86E-06,5.00E-06,3.11E-05,1.06E-04
457,3.48E-06,4.91E-05,2.77E-04,1.12E-03,2.75E-03,8.17E-03,1.28E-06,1.81E-06,1.40E-06,5.76E-06,3.04E-05,1.07E-04
458,3.38E-06,4.43E-05,2.48E-04,1.01E-03,2.49E-03,7.35E-03,1.21E-06,1.54E-06,1.63E-06,4.68E-06,3.17E-05,9.85E-05
459,3.39E-06,4.01E-05,2.22E-04,9.02E-04,2.25E-03,6.58E-03,1.23E-06,1.34E-06,1.99E-06,3.65E-06,3.24E-05,9.11E-05
460,3.61E-06,3.71E-05,2.03E-04,8.23E-04,2.04E-03,5.92E-03,1.59E-06,1.58E-06,2.56E-06,3.20E-06,3.05E-05,9.00E-05
461,3.58E-06,3.45E-05,1.85E-04,7.46E-04,1.84E-03,5.34E-03,1.83E-06,1.52E-06,2.41E-06,3.50E-06,2.97E-05,9.31E-05
462,3.35E-06,3.22E-05,1.68E-04,6.72E-04,1.66E-03,4.84E-03,1.96E-06,1.25E-06,1.76E-06,4.34E-06,2.97E-05,9.92E-05
463,3.50E-06,2.90E-05,1.53E-04,6.07E-04,1.50E-03,4.38E-03,2.30E-06,1.75E-06,2.54E-06,5.33E-06,3.09E-05,9.14E-05
464,3.67E-06,2.61E-05,1.39E-04,5.46E-04,1.35E-03,3.94E-03,2.59E-06,2.21E-06,3.00E-06,6.08E-06,3.08E-05,8.25E-05
465,3.80E-06,2.42E-05,1.26E-04,4.88E-04,1.20E-03,3.52E-03,2.62E-06,2.32E-06,1.98E-06,6.09E-06,2.55E-05,7.38E-05
466,3.93E-06,2.27E-05,1.13E-04,4.34E-04,1.08E-03,3.16E-03,2.74E-06,2.46E-06,1.66E-06,6.37E-06,2.18E-05,7.43E-05
467,4.06E-06,2.13E-05,9.97E-05,3.85E-04,9.66E-04,2.84E-03,2.93E-06,2.62E-06,1.86E-06,6.85E-06,1.92E-05,8.16E-05
468,4.18E-06,1.90E-05,8.82E-05,3.44E-04,8.53E-04,2.53E-03,2.85E-06,2.80E-06,2.79E-06,6.10E-06,2.40E-05,7.89E-05
469,4.27E-06,1.67E-05,7.73E-05,3.05E-04,7.47E-04,2.24E-03,2.85E-06,3.04E-06,3.67E-06,5.67E-06,2.76E-05,7.34E-05
470,4.25E-06,1.54E-05,6.83E-05,2.69E-04,6.72E-04,2.01E-03,3.26E-06,3.46E-06,4.10E-06,6.87E-06,2.32E-05,6.21E-05
471,3.97E-06,1.39E-05,6.10E-05,2.39E-04,6.01E-04,1.80E-03,3.50E-06,3.75E-06,4.39E-06,6.73E-06,2.20E-05,5.48E-05
472,3.47E-06,1.23E-05,5.52E-05,2.14E-04,5.33E-04,1.61E-03,3.60E-06,3.93E-06,4.54E-06,5.40E-06,2.37E-05,5.10E-05
473,3.80E-06,1.16E-05,4.89E-05,1.94E-04,4.81E-04,1.45E-03,3.75E-06,3.69E-06,3.99E-06,3.28E-06,2.82E-05,5.32E-05
474,4.07E-06,1.10E-05,4.30E-05,1.74E-04,4.31E-04,1.30E-03,3.66E-06,3.50E-06,3.51E-06,1.81E-06,3.11E-05,5.60E-05
475,3.58E-06,1.05E-05,4.05E-05,1.52E-04,3.91E-04,1.17E-03,2.57E-06,3.76E-06,3.81E-06,3.62E-06,2.57E-05,5.80E-05
476,3.49E-06,9.83E-06,3.73E-05,1.36E-04,3.50E-04,1.04E-03,2.01E-06,3.78E-06,3.56E-06,4.72E-06,2.16E-05,5.34E-05
477,3.77E-06,8.99E-06,3.36E-05,1.25E-04,3.08E-04,9.28E-04,1.92E-06,3.59E-06,2.80E-06,5.18E-06,1.86E-05,4.28E-05
478,3.41E-06,8.74E-06,2.91E-05,1.14E-04,2.85E-04,8.47E-04,2.53E-06,3.25E-06,2.70E-06,6.46E-06,1.59E-05,4.07E-05
479,3.03E-06,8.40E-06,2.52E-05,1.03E-04,2.62E-04,7.68E-04,3.00E-06,2.94E-06,2.89E-06,6.87E-06,1.50E-05,4.08E-05
480,3.03E-06,7.49E-06,2.42E-05,8.99E-05,2.30E-04,6.81E-04,2.46E-06,2.89E-06,3.83E-06,3.24E-06,2.10E-05,4.45E-05
481,3.00E-06,6.52E-06,2.19E-05,8.03E-05,2.03E-04,6.05E-04,2.15E-06,2.70E-06,4.27E-06,2.66E-06,1.83E-05,4.12E-05
482,2.92E-06,5.54E-06,1.85E-05,7.37E-05,1.83E-04,5.39E-04,2.04E-06,2.38E-06,4.28E-06,4.67E-06,8.22E-06,3.21E-05
483,3.05E-06,5.34E-06,1.54E-05,6.58E-05,1.61E-04,4.75E-04,2.18E-06,2.29E-06,3.37E-06,2.56E-06,1.05E-05,3.47E-05
484,3.07E-06,5.15E-06,1.32E-05,5.86E-05,1.41E-04,4.19E-04,2.30E-06,2.28E-06,2.38E-06,7.95E-07,1.30E-05,3.71E-05
485,2.57E-06,4.57E-06,1.39E-05,5.35E-05,1.27E-04,3.83E-04,2.18E-06,2.42E-06,1.54E-06,2.37E-06,9.37E-06,3.33E-05
486,2.11E-06,3.93E-06,1.28E-05,4.72E-05,1.15E-04,3.45E-04,1.92E-06,2.12E-06,1.33E-06,2.89E-06,9.84E-06,3.06E-05
487,1.70E-06,3.24E-06,1.02E-05,4.00E-05,1.03E-04,3.05E-04,1.56E-06,1.46E-06,1.61E-06,2.58E-06,1.35E-05,2.88E-05
488,1.63E-06,2.43E-06,8.97E-06,3.59E-05,9.41E-05,2.70E-04,1.49E-06,1.40E-06,1.70E-06,1.49E-06,7.31E-06,2.67E-05
489,1.57E-06,1.91E-06,8.19E-06,3.23E-05,8.74E-05,2.40E-04,1.43E-06,1.44E-06,1.72E-06,6.14E-07,2.25E-06,2.48E-05
490,1.38E-06,2.41E-06,8.22E-06,2.81E-05,8.33E-05,2.24E-04,1.21E-06,1.55E-06,1.64E-06,7.84E-07,5.82E-06,2.25E-05
491,1.18E-06,2.56E-06,7.48E-06,2.54E-05,7.70E-05,2.09E-04,1.08E-06,1.60E-06,1.68E-06,1.05E-06,8.11E-06,2.37E-05
492,9.81E-07,2.41E-06,6.09E-06,2.40E-05,6.88E-05,1.97E-04,1.02E-06,1.61E-06,1.83E-06,1.39E-06,9.34E-06,2.77E-05
493,9.84E-07,2.47E-06,6.02E-06,2.41E-05,6.78E-05,1.88E-04,9.20E-07,1.55E-06,1.66E-06,2.51E-06,6.67E-06,2.92E-05
494,1.02E-06,2.42E-06,6.17E-06,2.39E-05,6.55E-05,1.79E-04,8.14E-07,1.41E-06,1.43E-06,3.40E-06,5.08E-06,2.71E-05
495,1.07E-06,1.69E-06,6.39E-06,2.13E-05,5.37E-05,1.64E-04,7.15E-07,9.89E-07,1.16E-06,2.82E-06,1.05E-05,1.18E-05
496,1.10E-06,1.56E-06,6.06E-06,1.95E-05,4.85E-05,1.53E-04,5.77E-07,9.54E-07,1.14E-06,1.76E-06,1.08E-05,1.07E-05
497,1.13E-06,2.01E-06,5.20E-06,1.85E-05,4.95E-05,1.46E-04,4.01E-07,1.27E-06,1.35E-06,2.16E-07,6.36E-06,2.29E-05
498,1.35E-06,2.18E-06,4.18E-06,1.62E-05,4.73E-05,1.36E-04,7.15E-07,1.18E-06,1.14E-06,8.28E-07,7.22E-06,3.04E-05
499,1.55E-06,2.13E-06,3.37E-06,1.41E-05,4.43E-05,1.27E-04,1.01E-06,1.03E-06,1.01E-06,1.44E-06,9.00E-06,3.53E-05
500,1.49E-06,1.36E-06,3.66E-06,1.38E-05,4.06E-05,1.28E-04,8.68E-07,9.63E-07,1.50E-06,4.65E-07,1.09E-05,3.16E-05
501,1.39E-06,1.13E-06,3.81E-06,1.48E-05,3.92E-05,1.23E-04,7.60E-07,8.30E-07,1.25E-06,2.13E-08,1.32E-05,2.90E-05
502,1.24E-06,1.38E-06,3.84E-06,1.70E-05,3.98E-05,1.13E-04,6.85E-07,6.34E-07,3.27E-07,6.20E-08,1.58E-05,2.72E-05
503,1.46E-06,1.70E-06,2.73E-06,1.55E-05,3.89E-05,1.06E-04,7.81E-07,1.13E-06,2.38E-07,7.00E-07,1.53E-05,2.84E-05
504,1.61E-06,1.84E-06,1.90E-06,1.41E-05,3.82E-05,1.01E-04,8.61E-07,1.48E-06,4.00E-07,1.22E-06,1.37E-05,2.99E-05
505,1.24E-06,1.22E-06,2.93E-06,1.53E-05,3.91E-05,9.93E-05,7.74E-07,7.86E-07,1.04E-06,8.86E-07,9.30E-06,3.07E-05
506,9.11E-07,1.06E-06,3.68E-06,1.57E-05,3.61E-05,9.98E-05,8.14E-07,5.70E-07,1.22E-06,1.62E-06,9.81E-06,3.25E-05
507,6.24E-07,1.28E-06,4.18E-06,1.55E-05,2.99E-05,1.02E-04,9.61E-07,7.59E-07,1.01E-06,3.25E-06,1.44E-05,3.53E-05
508,7.87E-07,1.47E-06,4.49E-06,1.44E-05,3.12E-05,9.92E-05,1.21E-06,9.48E-07,1.41E-06,3.34E-06,1.81E-05,5.12E-05
509,1.02E-06,1.54E-06,4.51E-06,1.27E-05,3.31E-05,9.47E-05,1.39E-06,1.13E-06,1.62E-06,3.54E-06,2.04E-05,6.31E-05
510,1.28E-06,1.18E-06,3.59E-06,9.82E-06,3.23E-05,8.88E-05,1.26E-06,1.27E-06,7.23E-07,5.08E-06,1.81E-05,5.35E-05
511,1.60E-06,1.14E-06,2.78E-06,1.07E-05,3.25E-05,8.81E-05,1.27E-06,1.19E-06,6.27E-07,5.09E-06,1.87E-05,5.95E-05
512,1.98E-06,1.36E-06,2.05E-06,1.46E-05,3.35E-05,9.17E-05,1.38E-06,9.19E-07,1.20E-06,3.82E-06,2.18E-05,7.86E-05
513,1.40E-06,1.84E-06,3.05E-06,1.45E-05,3.52E-05,8.59E-05,1.20E-06,1.06E-06,1.31E-06,2.45E-06,2.71E-05,8.18E-05
514,8.58E-07,2.19E-06,3.78E-06,1.39E-05,3.63E-05,7.98E-05,9.60E-07,1.23E-06,1.41E-06,1.79E-06,3.06E-05,8.45E-05
515,9.81E-07,1.93E-06,2.61E-06,1.35E-05,3.49E-05,7.78E-05,6.57E-07,1.32E-06,1.73E-06,3.90E-06,2.60E-05,9.40E-05
516,9.99E-07,2.00E-06,3.16E-06,1.25E-05,3.33E-05,8.26E-05,9.09E-07,1.22E-06,1.91E-06,5.96E-06,2.82E-05,1.08E-04
517,9.28E-07,2.33E-06,5.16E-06,1.11E-05,3.16E-05,9.31E-05,1.63E-06,9.51E-07,1.97E-06,7.99E-06,3.62E-05,1.26E-04
518,1.24E-06,2.02E-06,4.25E-06,1.32E-05,3.33E-05,8.99E-05,1.54E-06,1.42E-06,2.16E-06,7.44E-06,4.21E-05,1.46E-04
519,1.60E-06,1.65E-06,3.19E-06,1.53E-05,3.51E-05,8.63E-05,1.53E-06,1.74E-06,2.30E-06,6.85E-06,4.80E-05,1.64E-04
520,1.96E-06,1.33E-06,2.96E-06,1.62E-05,3.59E-05,8.76E-05,2.12E-06,1.22E-06,2.22E-06,7.25E-06,5.45E-05,1.74E-04
521,2.03E-06,1.64E-06,3.34E-06,1.52E-05,3.53E-05,8.95E-05,2.12E-06,1.28E-06,2.68E-06,7.86E-06,5.91E-05,1.93E-04
522,1.87E-06,2.43E-06,4.21E-06,1.28E-05,3.38E-05,9.18E-05,1.63E-06,1.80E-06,3.54E-06,8.64E-06,6.23E-05,2.20E-04
523,1.58E-06,2.03E-06,3.65E-06,1.35E-05,3.39E-05,9.03E-05,1.25E-06,1.87E-06,2.96E-06,1.13E-05,7.37E-05,2.63E-04
524,1.35E-06,1.65E-06,3.20E-06,1.43E-05,3.35E-05,8.83E-05,9.88E-07,1.88E-06,2.52E-06,1.31E-05,8.51E-05,3.03E-04
525,1.29E-06,1.78E-06,3.58E-06,1.46E-05,3.10E-05,8.56E-05,1.05E-06,1.89E-06,3.02E-06,1.20E-05,9.35E-05,3.33E-04
526,1.32E-06,1.96E-06,4.08E-06,1.44E-05,3.24E-05,8.65E-05,1.16E-06,1.78E-06,3.45E-06,1.14E-05,1.05E-04,3.65E-04
527,1.42E-06,2.16E-06,4.68E-06,1.38E-05,3.65E-05,8.98E-05,1.29E-06,1.57E-06,3.83E-06,1.12E-05,1.19E-04,4.00E-04
528,1.14E-06,2.25E-06,4.03E-06,1.43E-05,3.46E-05,8.80E-05,1.49E-06,1.77E-06,4.12E-06,1.44E-05,1.35E-04,4.42E-04
529,9.40E-07,2.12E-06,3.49E-06,1.51E-05,3.45E-05,8.71E-05,1.61E-06,1.88E-06,4.28E-06,1.72E-05,1.53E-04,4.88E-04
530,1.04E-06,1.34E-06,3.57E-06,1.62E-05,4.13E-05,9.03E-05,1.49E-06,1.61E-06,4.10E-06,1.82E-05,1.73E-04,5.44E-04
531,1.12E-06,1.23E-06,3.89E-06,1.48E-05,4.22E-05,9.11E-05,1.42E-06,1.63E-06,4.59E-06,2.04E-05,1.93E-04,6.13E-04
532,1.19E-06,1.58E-06,4.37E-06,1.17E-05,3.91E-05,9.03E-05,1.37E-06,1.83E-06,5.53E-06,2.34E-05,2.14E-04,6.90E-04
533,1.22E-06,1.44E-06,4.47E-06,1.29E-05,3.59E-05,9.26E-05,1.37E-06,1.98E-06,5.86E-06,2.54E-05,2.39E-04,7.68E-04
534,1.28E-06,1.39E-06,4.35E-06,1.39E-05,3.35E-05,9.36E-05,1.42E-06,2.05E-06,6.19E-06,2.75E-05,2.66E-04,8.51E-04
535,1.42E-06,1.70E-06,3.72E-06,1.34E-05,3.32E-05,9.09E-05,1.63E-06,1.93E-06,6.65E-06,3.02E-05,2.95E-04,9.47E-04
536,1.34E-06,2.23E-06,3.71E-06,1.30E-05,3.39E-05,8.92E-05,1.51E-06,1.79E-06,7.08E-06,3.41E-05,3.31E-04,1.05E-03
537,1.12E-06,2.90E-06,4.08E-06,1.26E-05,3.50E-05,8.83E-05,1.19E-06,1.65E-06,7.48E-06,3.88E-05,3.73E-04,1.15E-03
538,1.37E-06,2.44E-06,4.23E-06,1.35E-05,3.73E-05,8.98E-05,1.39E-06,1.82E-06,8.62E-06,4.13E-05,4.13E-04,1.26E-03
539,1.52E-06,1.96E-06,4.16E-06,1.46E-05,3.72E-05,9.22E-05,1.50E-06,2.12E-06,9.75E-06,4.44E-05,4.53E-04,1.39E-03
540,1.40E-06,1.60E-06,3.63E-06,1.58E-05,3.12E-05,9.65E-05,1.31E-06,2.67E-06,1.08E-05,4.95E-05,4.89E-04,1.53E-03
541,1.45E-06,1.54E-06,3.90E-06,1.53E-05,3.25E-05,9.69E-05,1.14E-06,2.74E-06,1.15E-05,5.48E-05,5.40E-04,1.69E-03
542,1.60E-06,1.65E-06,4.62E-06,1.39E-05,3.80E-05,9.52E-05,9.98E-07,2.54E-06,1.22E-05,6.02E-05,5.97E-04,1.84E-03
543,1.39E-06,1.50E-06,5.08E-06,1.44E-05,3.68E-05,9.71E-05,1.04E-06,2.88E-06,1.31E-05,6.86E-05,6.58E-04,2.01E-03
544,1.28E-06,1.36E-06,5.30E-06,1.44E-05,3.61E-05,9.81E-05,1.09E-06,2.95E-06,1.43E-05,7.66E-05,7.21E-04,2.19E-03
545,1.42E-06,1.25E-06,5.02E-06,1.36E-05,3.68E-05,9.72E-05,1.14E-06,2.39E-06,1.61E-05,8.41E-05,7.89E-04,2.40E-03
546,1.33E-06,1.42E-06,4.92E-06,1.55E-05,3.76E-05,9.60E-05,1.26E-06,2.51E-06,1.81E-05,9.04E-05,8.63E-04,2.62E-03
547,1.12E-06,1.74E-06,4.90E-06,1.87E-05,3.86E-05,9.48E-05,1.43E-06,2.96E-06,2.01E-05,9.60E-05,9.39E-04,2.83E-03
548,1.23E-06,1.35E-06,5.40E-06,1.71E-05,4.18E-05,1.02E-04,1.48E-06,3.36E-06,2.10E-05,1.06E-04,1.03E-03,3.10E-03
549,1.38E-06,1.25E-06,5.43E-06,1.63E-05,4.32E-05,1.08E-04,1.53E-06,3.62E-06,2.22E-05,1.17E-04,1.13E-03,3.38E-03
550,1.61E-06,1.65E-06,4.57E-06,1.66E-05,4.14E-05,1.12E-04,1.61E-06,3.61E-06,2.40E-05,1.27E-04,1.23E-03,3.67E-03
551,1.33E-06,1.72E-06,4.40E-06,1.71E-05,4.49E-05,1.15E-04,1.57E-06,3.97E-06,2.65E-05,1.39E-04,1.34E-03,3.96E-03
552,8.39E-07,1.63E-06,4.53E-06,1.75E-05,5.06E-05,1.18E-04,1.47E-06,4.48E-06,2.94E-05,1.51E-04,1.45E-03,4.24E-03
553,9.19E-07,1.64E-06,4.67E-06,1.70E-05,4.78E-05,1.21E-04,1.37E-06,4.56E-06,3.13E-05,1.61E-04,1.57E-03,4.58E-03
554,1.05E-06,1.66E-06,4.81E-06,1.68E-05,4.61E-05,1.22E-04,1.32E-06,4.70E-06,3.36E-05,1.73E-04,1.69E-03,4.93E-03
555,1.28E-06,1.71E-06,4.99E-06,1.68E-05,4.64E-05,1.21E-04,1.34E-06,4.96E-06,3.63E-05,1.88E-04,1.82E-03,5.28E-03
556,1.26E-06,1.85E-06,5.11E-06,1.88E-05,4.81E-05,1.23E-04,1.38E-06,5.15E-06,3.87E-05,2.03E-04,1.95E-03,5.66E-03
557,1.14E-06,1.97E-06,5.22E-06,2.14E-05,5.02E-05,1.25E-04,1.43E-06,5.33E-06,4.09E-05,2.19E-04,2.08E-03,6.05E-03
558,1.05E-06,1.41E-06,5.49E-06,1.99E-05,4.77E-05,1.26E-04,1.30E-06,5.77E-06,4.32E-05,2.31E-04,2.21E-03,6.39E-03
559,1.04E-06,1.30E-06,5.43E-06,1.95E-05,4.73E-05,1.27E-04,1.28E-06,6.14E-06,4.62E-05,2.46E-04,2.35E-03,6.76E-03
560,1.18E-06,1.83E-06,4.86E-06,2.07E-05,4.99E-05,1.30E-04,1.41E-06,6.42E-06,5.02E-05,2.62E-04,2.48E-03,7.19E-03
561,1.25E-06,1.62E-06,4.40E-06,2.08E-05,5.17E-05,1.30E-04,1.50E-06,6.68E-06,5.25E-05,2.79E-04,2.64E-03,7.59E-03
562,1.28E-06,1.23E-06,4.11E-06,2.06E-05,5.28E-05,1.31E-04,1.55E-06,6.94E-06,5.44E-05,2.95E-04,2.79E-03,7.99E-03
563,1.19E-06,1.55E-06,5.14E-06,2.14E-05,5.09E-05,1.42E-04,1.31E-06,7.18E-06,5.79E-05,3.10E-04,2.95E-03,8.38E-03
564,1.09E-06,1.67E-06,5.43E-06,2.17E-05,5.04E-05,1.48E-04,1.24E-06,7.32E-06,6.12E-05,3.26E-04,3.10E-03,8.78E-03
565,1.00E-06,1.55E-06,4.78E-06,2.14E-05,5.19E-05,1.48E-04,1.36E-06,7.32E-06,6.42E-05,3.43E-04,3.25E-03,9.20E-03
566,1.02E-06,1.72E-06,5.22E-06,2.26E-05,5.46E-05,1.52E-04,1.40E-06,7.87E-06,6.75E-05,3.59E-04,3.40E-03,9.61E-03
567,1.03E-06,1.96E-06,5.88E-06,2.40E-05,5.69E-05,1.56E-04,1.41E-06,8.55E-06,7.08E-05,3.75E-04,3.56E-03,1.00E-02
568,8.13E-07,2.08E-06,6.01E-06,2.31E-05,5.56E-05,1.57E-04,1.37E-06,9.22E-06,7.36E-05,3.94E-04,3.72E-03,1.05E-02
569,8.35E-07,1.99E-06,6.16E-06,2.33E-05,5.87E-05,1.58E-04,1.43E-06,9.63E-06,7.68E-05,4.12E-04,3.89E-03,1.10E-02
570,1.12E-06,1.66E-06,6.33E-06,2.47E-05,6.67E-05,1.61E-04,1.58E-06,9.76E-06,8.03E-05,4.27E-04,4.06E-03,1.14E-02
571,1.15E-06,1.79E-06,6.61E-06,2.46E-05,6.35E-05,1.64E-04,1.49E-06,9.89E-06,8.35E-05,4.46E-04,4.22E-03,1.19E-02
572,1.10E-06,1.98E-06,6.71E-06,2.42E-05,5.99E-05,1.69E-04,1.34E-06,1.01E-05,8.67E-05,4.65E-04,4.36E-03,1.23E-02
573,9.68E-07,1.98E-06,5.81E-06,2.37E-05,6.64E-05,1.75E-04,1.13E-06,1.06E-05,8.98E-05,4.80E-04,4.50E-03,1.27E-02
574,9.85E-07,1.93E-06,5.71E-06,2.46E-05,6.88E-05,1.76E-04,1.14E-06,1.09E-05,9.28E-05,4.96E-04,4.65E-03,1.31E-02
575,1.14E-06,1.83E-06,6.35E-06,2.68E-05,6.74E-05,1.73E-04,1.35E-06,1.11E-05,9.58E-05,5.11E-04,4.81E-03,1.35E-02
576,1.12E-06,1.75E-06,6.66E-06,2.65E-05,6.85E-05,1.76E-04,1.45E-06,1.15E-05,9.83E-05,5.28E-04,4.95E-03,1.39E-02
577,1.10E-06,1.71E-06,6.84E-06,2.61E-05,6.99E-05,1.78E-04,1.48E-06,1.19E-05,1.01E-04,5.43E-04,5.09E-03,1.42E-02
578,1.18E-06,1.81E-06,6.71E-06,2.67E-05,7.07E-05,1.78E-04,1.35E-06,1.24E-05,1.03E-04,5.55E-04,5.20E-03,1.45E-02
579,1.15E-06,1.92E-06,6.87E-06,2.76E-05,6.97E-05,1.83E-04,1.20E-06,1.26E-05,1.05E-04,5.66E-04,5.31E-03,1.48E-02
580,1.05E-06,2.03E-06,7.26E-06,2.87E-05,6.73E-05,1.91E-04,1.02E-06,1.26E-05,1.08E-04,5.77E-04,5.43E-03,1.52E-02
581,1.19E-06,1.97E-06,7.06E-06,2.89E-05,6.85E-05,1.86E-04,1.29E-06,1.29E-05,1.10E-04,5.90E-04,5.51E-03,1.54E-02
582,1.28E-06,1.84E-06,6.58E-06,2.89E-05,6.98E-05,1.83E-04,1.47E-06,1.32E-05,1.12E-04,6.02E-04,5.58E-03,1.57E-02
583,1.21E-06,1.55E-06,5.45E-06,2.86E-05,7.04E-05,1.92E-04,1.29E-06,1.35E-05,1.14E-04,6.10E-04,5.67E-03,1.59E-02
584,1.30E-06,1.48E-06,5.72E-06,2.88E-05,7.21E-05,1.93E-04,1.25E-06,1.35E-05,1.15E-04,6.17E-04,5.76E-03,1.62E-02
585,1.51E-06,1.56E-06,6.88E-06,2.94E-05,7.45E-05,1.88E-04,1.30E-06,1.34E-05,1.17E-04,6.24E-04,5.87E-03,1.64E-02
586,1.37E-06,1.81E-06,6.68E-06,2.88E-05,7.03E-05,1.95E-04,1.55E-06,1.40E-05,1.18E-04,6.30E-04,5.92E-03,1.65E-02
