F540,,
Wavelength (nm),%T,
1789,42.87047577,
1788,42.81970978,
1787,42.69496918,
1786,42.61390686,
1785,42.53184128,
1784,42.46432495,
1783,42.34102249,
1782,42.27467728,
1781,42.18815994,
1780,42.11216736,
1779,41.99455261,
1778,41.84650803,
1777,41.78303909,
1776,41.68001556,
1775,41.58197021,
1774,41.41283417,
1773,41.29005051,
1772,41.10522461,
1771,41.00540161,
1770,40.85160065,
1769,40.64542389,
1768,40.40632629,
1767,40.30369186,
1766,40.05866623,
1765,39.81244278,
1764,39.66325378,
1763,39.32116699,
1762,39.06882858,
1761,38.86449814,
1760,38.56917191,
1759,38.27781677,
1758,38.08521271,
1757,37.73815155,
1756,37.41687393,
1755,37.15945816,
1754,36.89052582,
1753,36.55958176,
1752,36.27607727,
1751,36.01114273,
1750,35.76621628,
1749,35.58272934,
1748,35.29247284,
1747,35.12004852,
1746,34.79980087,
1745,34.58248138,
1744,34.29243088,
1743,34.06155777,
1742,33.81522751,
1741,33.50967789,
1740,33.3098793,
1739,32.98306656,
1738,32.62984085,
1737,32.31381607,
1736,32.00193024,
1735,31.64138222,
1734,31.24212074,
1733,30.84382439,
1732,30.47643661,
1731,30.0349884,
1730,29.52355194,
1729,29.24055672,
1728,28.41609192,
1727,28.36630249,
1726,28.03601265,
1725,27.72245979,
1724,27.37700081,
1723,27.17110252,
1722,27.01769257,
1721,26.8174057,
1720,26.79913902,
1719,26.70873451,
1718,26.81744957,
1717,26.84841728,
1716,27.0781517,
1715,27.28299713,
1714,27.52844429,
1713,27.87833786,
1712,28.29362106,
1711,28.75734901,
1710,29.15220261,
1709,29.56612015,
1708,30.17261696,
1707,30.62427139,
1706,31.18709373,
1705,31.69308853,
1704,32.33091736,
1703,32.85087585,
1702,33.50972366,
1701,34.03396988,
1700,34.66959763,
1699,35.34908295,
1698,35.90686798,
1697,36.51966095,
1696,37.0472908,
1695,37.81610489,
1694,38.39216995,
1693,38.93356323,
1692,39.45355225,
1691,40.08560562,
1690,40.61165619,
1689,41.04317856,
1688,41.79452515,
1687,42.18984222,
1686,42.72231293,
1685,43.21865082,
1684,43.67323685,
1683,44.20949173,
1682,44.73654556,
1681,45.27312851,
1680,45.8751297,
1679,46.58332062,
1678,47.2973671,
1677,48.06993866,
1676,48.86781693,
1675,49.75561142,
1674,50.79500198,
1673,51.7995491,
1672,52.82473755,
1671,54.05753708,
1670,55.117733,
1669,56.32339096,
1668,57.65945816,
1667,58.71488953,
1666,59.88485718,
1665,61.04938507,
1664,62.2554245,
1663,63.27393723,
1662,64.27005005,
1661,65.38993073,
1660,66.26283264,
1659,67.10594177,
1658,67.96053314,
1657,68.6001358,
1656,69.26166534,
1655,69.94902802,
1654,70.43025208,
1653,70.88421631,
1652,71.37301636,
1651,71.72525787,
1650,72.09557343,
1649,72.36242676,
1648,72.65975189,
1647,72.86446381,
1646,73.06237793,
1645,73.29421997,
1644,73.38587952,
1643,73.42617035,
1642,73.52612305,
1641,73.44754028,
1640,73.51906586,
1639,73.57402802,
1638,73.47486115,
1637,73.39768982,
1636,73.26127625,
1635,73.21051025,
1634,73.1100769,
1633,73.05657196,
1632,73.00286102,
1631,72.94766235,
1630,72.97394562,
1629,73.00452423,
1628,73.07541656,
1627,73.21652222,
1626,73.46737671,
1625,73.59483337,
1624,73.8245697,
1623,74.10332489,
1622,74.33017731,
1621,74.66955566,
1620,74.91162109,
1619,75.14489746,
1618,75.45988464,
1617,75.65070343,
1616,75.88469696,
1615,76.14586639,
1614,76.30625153,
1613,76.51793671,
1612,76.6674118,
1611,76.7765274,
1610,76.90771484,
1609,77.02065277,
1608,77.18582153,
1607,77.21684265,
1606,77.28782654,
1605,77.40057373,
1604,77.41057587,
1603,77.46813202,
1602,77.4741745,
1601,77.54119873,
1600,77.63498688,
1599,77.66751862,
1598,77.6783905,
1597,77.75726318,
1596,77.70057678,
1595,77.73580933,
1594,77.78478241,
1593,77.76615143,
1592,77.85740662,
1591,77.85424805,
1590,77.86148834,
1589,77.81896973,
1588,77.80391693,
1587,77.86520386,
1586,77.9078598,
1585,77.88329315,
1584,77.95970917,
1583,77.8870697,
1582,77.89828491,
1581,77.89160919,
1580,77.92479706,
1579,77.92989349,
1578,77.92756653,
1577,77.93544006,
1576,77.83776855,
1575,77.8550415,
1574,77.92318726,
1573,77.82539368,
1572,77.83838654,
1571,77.76014709,
1570,77.8466568,
1569,77.76739502,
1568,77.84076691,
1567,77.76885986,
1566,77.73054504,
1565,77.71250916,
1564,77.68695068,
1563,77.68199921,
1562,77.66212463,
1561,77.50098419,
1560,77.59406281,
1559,77.55209351,
1558,77.55075836,
1557,77.50202942,
1556,77.49107361,
1555,77.43736267,
1554,77.38851166,
1553,77.3793335,
1552,77.31450653,
1551,77.29785156,
1550,77.31434631,
1549,77.33293915,
1548,77.26755524,
1547,77.25077057,
1546,77.29855347,
1545,77.24665833,
1544,77.15711975,
1543,77.292099,
1542,77.27168274,
1541,77.18141937,
1540,77.28562927,
1539,77.33579254,
1538,77.23138428,
1537,77.21200562,
1536,77.25667572,
1535,77.16069794,
1534,77.24803162,
1533,77.29145813,
1532,77.19779968,
1531,77.20313263,
1530,77.16529083,
1529,77.2257843,
1528,77.12923431,
1527,77.16177368,
1526,77.16576385,
1525,77.06637573,
1524,77.10848236,
1523,77.08007813,
1522,77.02518463,
1521,77.00027466,
1520,77.01720428,
1519,76.95648956,
1518,76.94783783,
1517,76.87853241,
1516,76.84804535,
1515,76.75079346,
1514,76.72826385,
1513,76.65463257,
1512,76.58830261,
1511,76.51828003,
1510,76.49600983,
1509,76.39374542,
1508,76.44913483,
1507,76.30719757,
1506,76.23826599,
1505,76.13147736,
1504,76.07384491,
1503,75.990242,
1502,75.9500351,
1501,75.85021973,
1500,75.7502594,
1499,75.695961,
1498,75.59957886,
1497,75.51101685,
1496,75.45903015,
1495,75.28678131,
1494,75.2561264,
1493,75.12025452,
1492,75.08655548,
1491,74.97142029,
1490,74.86969757,
1489,74.7856369,
1488,74.56604004,
1487,74.49241638,
1486,74.41226196,
1485,74.29481506,
1484,74.15722656,
1483,74.08094025,
1482,73.94775391,
1481,73.76551819,
1480,73.69445038,
1479,73.55480194,
1478,73.34716034,
1477,73.23165894,
1476,73.03656769,
1475,72.8998642,
1474,72.712883,
1473,72.51885223,
1472,72.34977722,
1471,72.18539429,
1470,71.94132996,
1469,71.7845459,
1468,71.55581665,
1467,71.47103882,
1466,71.28231812,
1465,71.17038727,
1464,70.96784973,
1463,70.88569641,
1462,70.72660065,
1461,70.59576416,
1460,70.54114532,
1459,70.41446686,
1458,70.40575409,
1457,70.2634201,
1456,70.13499451,
1455,69.98724365,
1454,69.86857605,
1453,69.70017242,
1452,69.5627594,
1451,69.345047,
1450,69.22884369,
1449,69.00777435,
1448,68.83860016,
1447,68.66550446,
1446,68.47770691,
1445,68.16950226,
1444,68.03207397,
1443,67.75099945,
1442,67.49947357,
1441,67.31072235,
1440,67.02965546,
1439,66.81825256,
1438,66.51052094,
1437,66.23251343,
1436,65.97370148,
1435,65.74474335,
1434,65.42913055,
1433,65.24523926,
1432,64.95604706,
1431,64.6941452,
1430,64.38919067,
1429,64.21829224,
1428,63.97504807,
1427,63.71269989,
1426,63.54032898,
1425,63.34687424,
1424,63.16969299,
1423,63.05025101,
1422,62.87428284,
1421,62.70587921,
1420,62.6264801,
1419,62.57440567,
1418,62.49638748,
1417,62.39173889,
1416,62.31227112,
1415,62.3740921,
1414,62.34625626,
1413,62.3624382,
1412,62.4969902,
1411,62.60303879,
1410,62.67076111,
1409,62.88607025,
1408,63.09001923,
1407,63.34748077,
1406,63.6135025,
1405,63.91585922,
1404,64.2545929,
1403,64.55163574,
1402,64.88588715,
1401,65.16651917,
1400,65.46918488,
1399,65.80046844,
1398,66.02793884,
1397,66.26643372,
1396,66.5018158,
1395,66.64341736,
1394,66.88301849,
1393,66.9859314,
1392,67.03240967,
1391,67.18300629,
1390,67.23406219,
1389,67.28775024,
1388,67.41343689,
1387,67.44734192,
1386,67.52141571,
1385,67.63768768,
1384,67.81502533,
1383,68.0218277,
1382,68.13700867,
1381,68.3111496,
1380,68.5773468,
1379,68.7218399,
1378,68.90172577,
1377,69.09761047,
1376,69.29090118,
1375,69.50701141,
1374,69.69818878,
1373,70.0984726,
1372,70.13856506,
1371,70.3243103,
1370,70.57611847,
1369,70.77667999,
1368,71.0105896,
1367,71.24253845,
1366,71.5113678,
1365,71.74677277,
1364,72.02033234,
1363,72.17608643,
1362,72.50382233,
1361,72.77225494,
1360,73.00332642,
1359,73.21733856,
1358,73.46525574,
1357,73.73350525,
1356,73.94161224,
1355,74.23642731,
1354,74.51602936,
1353,74.72440338,
1352,75.06009674,
1351,75.31738281,
1350,75.60264587,
1349,75.93717957,
1348,76.27157593,
1347,76.55207825,
1346,76.84687042,
1345,77.03304291,
1344,77.26727295,
1343,77.483284,
1342,77.7485733,
1341,77.91625977,
